ID,优先纳入,PC,role,value
HG02353,FIRST,3,Intended,-0.00100537
HG02353,FIRST,4,Intended,0.0168362
HG02355,FIRST,1,Intended,-0.0161864
HG02355,FIRST,2,Intended,-0.0326409
HG02355,FIRST,3,Intended,0.00131698
HG02355,FIRST,4,Intended,0.0192558
HG02356,FIRST,1,Intended,-0.0166831
HG02356,FIRST,2,Intended,-0.0332464
HG02356,FIRST,3,Intended,-0.00296588
HG02356,FIRST,4,Intended,0.0187065
HG02360,FIRST,1,Intended,-0.0164658
HG02360,FIRST,2,Intended,-0.0327549
HG02360,FIRST,3,Intended,-0.00288319
HG02360,FIRST,4,Intended,0.0158937
HG02364,FIRST,1,Intended,-0.0162262
HG02364,FIRST,2,Intended,-0.0326492
HG02364,FIRST,3,Intended,-0.00264782
HG02364,FIRST,4,Intended,0.015682
HG02367,FIRST,1,Intended,-0.0161491
HG02367,FIRST,2,Intended,-0.031981
HG02367,FIRST,3,Intended,-0.00104598
HG02367,FIRST,4,Intended,0.0142487
HG02371,FIRST,1,Intended,-0.0162476
HG02371,FIRST,2,Intended,-0.0313123
HG02371,FIRST,3,Intended,0.000831711
HG02371,FIRST,4,Intended,0.0182708
HG02373,FIRST,1,Intended,-0.016579
HG02373,FIRST,2,Intended,-0.0324176
HG02373,FIRST,3,Intended,-0.00260735
HG02373,FIRST,4,Intended,0.0164723
HG02374,FIRST,1,Intended,-0.0158317
HG02374,FIRST,2,Intended,-0.0320339
HG02374,FIRST,3,Intended,5.96e-05
HG02374,FIRST,4,Intended,0.0157008
HG02375,FIRST,1,Intended,-0.0162305
HG02375,FIRST,2,Intended,-0.0329604
HG02375,FIRST,3,Intended,-0.00381555
HG02375,FIRST,4,Intended,0.0176442
HG02379,FIRST,1,Intended,-0.0165215
HG02379,FIRST,2,Intended,-0.0319864
HG02379,FIRST,3,Intended,-0.00211485
HG02379,FIRST,4,Intended,0.0152539
HG02380,FIRST,1,Intended,-0.0164918
HG02380,FIRST,2,Intended,-0.0328087
HG02380,FIRST,3,Intended,-0.0052466
HG02380,FIRST,4,Intended,0.0159321
HG02382,FIRST,1,Intended,-0.0165242
HG02382,FIRST,2,Intended,-0.032046
HG02382,FIRST,3,Intended,-0.00371011
HG02382,FIRST,4,Intended,0.0152307
HG02383,FIRST,1,Intended,-0.0164762
HG02383,FIRST,2,Intended,-0.0314765
HG02383,FIRST,3,Intended,-0.00197181
HG02383,FIRST,4,Intended,0.0160377
HG02384,FIRST,1,Intended,-0.0163483
HG02384,FIRST,2,Intended,-0.0324446
HG02384,FIRST,3,Intended,0.000416761
HG02384,FIRST,4,Intended,0.0182241
HG02385,FIRST,1,Intended,-0.0164759
HG02385,FIRST,2,Intended,-0.0323004
HG02385,FIRST,3,Intended,-0.00318398
HG02385,FIRST,4,Intended,0.0167114
HG02386,FIRST,1,Intended,-0.0161579
HG02386,FIRST,2,Intended,-0.0320954
HG02386,FIRST,3,Intended,-0.00201285
HG02386,FIRST,4,Intended,0.0166521
HG02389,FIRST,1,Intended,-0.0166402
HG02389,FIRST,2,Intended,-0.0325945
HG02389,FIRST,3,Intended,-0.00324718
HG02389,FIRST,4,Intended,0.0166739
HG02390,FIRST,1,Intended,-0.0166469
HG02390,FIRST,2,Intended,-0.0327058
HG02390,FIRST,3,Intended,-0.00163668
HG02390,FIRST,4,Intended,0.0185178
HG02391,FIRST,1,Intended,-0.0166462
HG02391,FIRST,2,Intended,-0.0326725
HG02391,FIRST,3,Intended,-0.00231348
HG02391,FIRST,4,Intended,0.018357
HG02392,FIRST,1,Intended,-0.0161357
HG02392,FIRST,2,Intended,-0.0317954
HG02392,FIRST,3,Intended,-0.00213096
HG02392,FIRST,4,Intended,0.0160955
HG02394,FIRST,1,Intended,-0.016491
HG02394,FIRST,2,Intended,-0.0315505
HG02394,FIRST,3,Intended,-0.00283761
HG02394,FIRST,4,Intended,0.0165131
HG02395,FIRST,1,Intended,-0.0165528
HG02395,FIRST,2,Intended,-0.0321987
HG02395,FIRST,3,Intended,-0.00350622
HG02395,FIRST,4,Intended,0.016342
HG02396,FIRST,1,Intended,-0.0165778
HG02396,FIRST,2,Intended,-0.0323959
HG02396,FIRST,3,Intended,-0.00405102
HG02396,FIRST,4,Intended,0.0175333
HG02397,FIRST,1,Intended,-0.0163119
HG02397,FIRST,2,Intended,-0.0317001
HG02397,FIRST,3,Intended,0.000464987
HG02397,FIRST,4,Intended,0.0161783
HG02398,FIRST,1,Intended,-0.0162735
HG02398,FIRST,2,Intended,-0.0316567
HG02398,FIRST,3,Intended,-0.00265043
HG02398,FIRST,4,Intended,0.0151112
HG02399,FIRST,1,Intended,-0.0161982
HG02399,FIRST,2,Intended,-0.032268
HG02399,FIRST,3,Intended,-0.000140153
HG02399,FIRST,4,Intended,0.0170861
HG02401,FIRST,1,Intended,-0.0164535
HG02401,FIRST,2,Intended,-0.0322562
HG02401,FIRST,3,Intended,-0.00530136
HG02401,FIRST,4,Intended,0.0144228
HG02402,FIRST,1,Intended,-0.0162857
HG02402,FIRST,2,Intended,-0.0321221
HG02402,FIRST,3,Intended,-0.00267263
HG02402,FIRST,4,Intended,0.0148269
HG02406,FIRST,1,Intended,-0.016671
HG02406,FIRST,2,Intended,-0.0320441
HG02406,FIRST,3,Intended,-0.00285987
HG02406,FIRST,4,Intended,0.0169275
HG02407,FIRST,1,Intended,-0.0161531
HG02407,FIRST,2,Intended,-0.0325457
HG02407,FIRST,3,Intended,-0.00315957
HG02407,FIRST,4,Intended,0.0169845
HG02408,FIRST,1,Intended,-0.0164177
HG02408,FIRST,2,Intended,-0.0321578
HG02408,FIRST,3,Intended,-0.00452809
HG02408,FIRST,4,Intended,0.014655
HG02409,FIRST,1,Intended,-0.0162852
HG02409,FIRST,2,Intended,-0.0310568
HG02409,FIRST,3,Intended,-0.00265879
HG02409,FIRST,4,Intended,0.0165252
HG02410,FIRST,1,Intended,-0.0160334
HG02410,FIRST,2,Intended,-0.0324475
HG02410,FIRST,3,Intended,-0.000641257
HG02410,FIRST,4,Intended,0.0157875
HG02419,FIRST,1,Intended,0.03155
HG02419,FIRST,2,Intended,-0.00358115
HG02419,FIRST,3,Intended,-0.00199852
HG02419,FIRST,4,Intended,0.00208623
HG02420,FIRST,1,Intended,0.0158957
HG02420,FIRST,2,Intended,0.00906829
HG02420,FIRST,3,Intended,-0.00618387
HG02420,FIRST,4,Intended,0.00948744
HG02425,FIRST,1,Intended,-0.0103001
HG02425,FIRST,2,Intended,-0.000787637
HG02425,FIRST,3,Intended,-0.0335495
HG02425,FIRST,4,Intended,-0.0488462
HG02427,FIRST,1,Intended,0.0306072
HG02427,FIRST,2,Intended,-0.00318582
HG02427,FIRST,3,Intended,-0.00315735
HG02427,FIRST,4,Intended,0.000578336
HG02429,FIRST,1,Intended,0.0303235
HG02429,FIRST,2,Intended,-0.00327113
HG02429,FIRST,3,Intended,0.00148758
HG02429,FIRST,4,Intended,0.00105171
HG02433,FIRST,1,Intended,0.0283897
HG02433,FIRST,2,Intended,-0.00320673
HG02433,FIRST,3,Intended,-0.00150028
HG02433,FIRST,4,Intended,0.00366147
HG02439,FIRST,1,Intended,0.0316682
HG02439,FIRST,2,Intended,-0.0047134
HG02439,FIRST,3,Intended,-0.000577643
HG02439,FIRST,4,Intended,0.000849681
HG02442,FIRST,1,Intended,0.0339947
HG02442,FIRST,2,Intended,-0.00518597
HG02442,FIRST,3,Intended,-0.000115874
HG02442,FIRST,4,Intended,0.00112712
HG02445,FIRST,1,Intended,0.0275466
HG02445,FIRST,2,Intended,-0.000601771
HG02445,FIRST,3,Intended,-0.00443109
HG02445,FIRST,4,Intended,0.00336095
HG02449,FIRST,1,Intended,0.0321642
HG02449,FIRST,2,Intended,-0.00373437
HG02449,FIRST,3,Intended,0.00050169
HG02449,FIRST,4,Intended,0.001968
HG02450,FIRST,1,Intended,0.0314462
HG02450,FIRST,2,Intended,-0.00290165
HG02450,FIRST,3,Intended,-0.000464891
HG02450,FIRST,4,Intended,0.00234973
HG02455,FIRST,1,Intended,0.0274307
HG02455,FIRST,2,Intended,-0.00329528
HG02455,FIRST,3,Intended,-0.00169576
HG02455,FIRST,4,Intended,0.00417318
HG02461,FIRST,1,Intended,0.0342093
HG02461,FIRST,2,Intended,-0.00612117
HG02461,FIRST,3,Intended,0.00122679
HG02461,FIRST,4,Intended,0.00055929
HG02462,FIRST,1,Intended,0.0333479
HG02462,FIRST,2,Intended,-0.0037827
HG02462,FIRST,3,Intended,-0.00220646
HG02462,FIRST,4,Intended,0.00252102
HG02464,FIRST,1,Intended,0.0346777
HG02464,FIRST,2,Intended,-0.00462951
HG02464,FIRST,3,Intended,-0.00206245
HG02464,FIRST,4,Intended,0.00245992
HG02465,FIRST,1,Intended,0.034365
HG02465,FIRST,2,Intended,-0.00513984
HG02465,FIRST,3,Intended,0.00193511
HG02465,FIRST,4,Intended,0.00208844
HG02470,FIRST,1,Intended,0.0325607
HG02470,FIRST,2,Intended,-0.00375432
HG02470,FIRST,3,Intended,-0.00138439
HG02470,FIRST,4,Intended,0.00502398
HG02471,FIRST,1,Intended,0.0312487
HG02471,FIRST,2,Intended,-0.00272094
HG02471,FIRST,3,Intended,0.000500511
HG02471,FIRST,4,Intended,0.00266664
HG02476,FIRST,1,Intended,0.0273194
HG02476,FIRST,2,Intended,-0.000445707
HG02476,FIRST,3,Intended,-0.00233235
HG02476,FIRST,4,Intended,0.0025884
HG02477,FIRST,1,Intended,0.0303026
HG02477,FIRST,2,Intended,-0.000602869
HG02477,FIRST,3,Intended,-0.00222087
HG02477,FIRST,4,Intended,0.00581348
HG02479,FIRST,1,Intended,0.0311753
HG02479,FIRST,2,Intended,-0.00272975
HG02479,FIRST,3,Intended,-0.00110026
HG02479,FIRST,4,Intended,0.00195585
HG02481,FIRST,1,Intended,0.0308677
HG02481,FIRST,2,Intended,-0.00381716
HG02481,FIRST,3,Intended,0.00112582
HG02481,FIRST,4,Intended,0.0054238
HG02484,FIRST,1,Intended,0.0300559
HG02484,FIRST,2,Intended,-0.00131577
HG02484,FIRST,3,Intended,-0.00155751
HG02484,FIRST,4,Intended,0.00243589
HG02485,FIRST,1,Intended,0.0245374
HG02485,FIRST,2,Intended,0.0029339
HG02485,FIRST,3,Intended,-0.0020794
HG02485,FIRST,4,Intended,0.004967
HG02489,FIRST,1,Intended,0.0293761
HG02489,FIRST,2,Intended,-0.00194047
HG02489,FIRST,3,Intended,-0.00146266
HG02489,FIRST,4,Intended,0.00194018
HG02490,FIRST,1,Intended,-0.0109617
HG02490,FIRST,2,Intended,0.0130636
HG02490,FIRST,3,Intended,0.0250789
HG02490,FIRST,4,Intended,-0.00685359
HG02491,FIRST,1,Intended,-0.010238
HG02491,FIRST,2,Intended,0.0105615
HG02491,FIRST,3,Intended,0.0258357
HG02491,FIRST,4,Intended,-0.0102157
HG02493,FIRST,1,Intended,-0.00937879
HG02493,FIRST,2,Intended,0.0113134
HG02493,FIRST,3,Intended,0.0280023
HG02493,FIRST,4,Intended,-0.0124567
HG02494,FIRST,1,Intended,-0.00988831
HG02494,FIRST,2,Intended,0.0121433
HG02494,FIRST,3,Intended,0.0243289
HG02494,FIRST,4,Intended,-0.00500273
HG02496,FIRST,1,Intended,0.0307179
HG02496,FIRST,2,Intended,-0.00350308
HG02496,FIRST,3,Intended,-0.00074004
HG02496,FIRST,4,Intended,0.00321331
HG02497,FIRST,1,Intended,0.033027
HG02497,FIRST,2,Intended,-0.00424753
HG02497,FIRST,3,Intended,-0.00183237
HG02497,FIRST,4,Intended,0.00186599
HG02501,FIRST,1,Intended,0.0246209
HG02501,FIRST,2,Intended,0.00131866
HG02501,FIRST,3,Intended,-0.00310052
HG02501,FIRST,4,Intended,0.00457781
HG02502,FIRST,1,Intended,0.0259252
HG02502,FIRST,2,Intended,0.00191302
HG02502,FIRST,3,Intended,-0.00016323
HG02502,FIRST,4,Intended,0.00543156
HG02505,FIRST,1,Intended,0.0302196
HG02505,FIRST,2,Intended,-0.00266756
HG02505,FIRST,3,Intended,-0.00136928
HG02505,FIRST,4,Intended,0.00307127
HG02508,FIRST,1,Intended,0.0319961
HG02508,FIRST,2,Intended,-0.00435039
HG02508,FIRST,3,Intended,-0.00201625
HG02508,FIRST,4,Intended,0.00152126
HG02511,FIRST,1,Intended,0.0315574
HG02511,FIRST,2,Intended,-0.0044968
HG02511,FIRST,3,Intended,-0.000471716
HG02511,FIRST,4,Intended,0.00156964
HG02512,FIRST,1,Intended,-0.0165029
HG02512,FIRST,2,Intended,-0.031633
HG02512,FIRST,3,Intended,-0.00109719
HG02512,FIRST,4,Intended,0.0157733
HG02513,FIRST,1,Intended,-0.0166204
HG02513,FIRST,2,Intended,-0.0322571
HG02513,FIRST,3,Intended,-0.00262841
HG02513,FIRST,4,Intended,0.0192294
HG02521,FIRST,1,Intended,-0.0163508
HG02521,FIRST,2,Intended,-0.0322715
HG02521,FIRST,3,Intended,-0.00152579
HG02521,FIRST,4,Intended,0.0158437
HG02522,FIRST,1,Intended,-0.0159035
HG02522,FIRST,2,Intended,-0.0314879
HG02522,FIRST,3,Intended,-0.00425997
HG02522,FIRST,4,Intended,0.0162698
HG02536,FIRST,1,Intended,0.0276215
HG02536,FIRST,2,Intended,0.000360472
HG02536,FIRST,3,Intended,-0.00289471
HG02536,FIRST,4,Intended,0.00566043
HG02537,FIRST,1,Intended,0.0329202
HG02537,FIRST,2,Intended,-0.00414288
HG02537,FIRST,3,Intended,-0.000676497
HG02537,FIRST,4,Intended,0.00179614
HG02541,FIRST,1,Intended,0.0253951
HG02541,FIRST,2,Intended,0.000895837
HG02541,FIRST,3,Intended,-0.00174059
HG02541,FIRST,4,Intended,0.00482695
HG02545,FIRST,1,Intended,0.0307102
HG02545,FIRST,2,Intended,-0.00452758
HG02545,FIRST,3,Intended,-0.000591515
HG02545,FIRST,4,Intended,0.00174323
HG02546,FIRST,1,Intended,0.0313661
HG02546,FIRST,2,Intended,-0.00422448
HG02546,FIRST,3,Intended,-0.0017809
HG02546,FIRST,4,Intended,0.00079335
HG02549,FIRST,1,Intended,0.0323001
HG02549,FIRST,2,Intended,-0.00410523
HG02549,FIRST,3,Intended,-0.000252012
HG02549,FIRST,4,Intended,0.00269033
HG02554,FIRST,1,Intended,0.0297879
HG02554,FIRST,2,Intended,-0.00312203
HG02554,FIRST,3,Intended,-0.0012559
HG02554,FIRST,4,Intended,0.00340767
HG02555,FIRST,1,Intended,0.0298733
HG02555,FIRST,2,Intended,-0.00195334
HG02555,FIRST,3,Intended,-0.00219359
HG02555,FIRST,4,Intended,0.00208194
HG02557,FIRST,1,Intended,0.0328919
HG02557,FIRST,2,Intended,-0.00345783
HG02557,FIRST,3,Intended,0.000377277
HG02557,FIRST,4,Intended,0.00366849
HG02558,FIRST,1,Intended,0.0300914
HG02558,FIRST,2,Intended,-0.00233598
HG02558,FIRST,3,Intended,-0.00142819
HG02558,FIRST,4,Intended,0.00249506
HG02561,FIRST,1,Intended,0.0336891
HG02561,FIRST,2,Intended,-0.00431314
HG02561,FIRST,3,Intended,0.00120297
HG02561,FIRST,4,Intended,0.00294725
HG02562,FIRST,1,Intended,0.0341786
HG02562,FIRST,2,Intended,-0.00585921
HG02562,FIRST,3,Intended,0.000395472
HG02562,FIRST,4,Intended,0.000186697
HG02568,FIRST,1,Intended,0.0335382
HG02568,FIRST,2,Intended,-0.00463961
HG02568,FIRST,3,Intended,-0.00127974
HG02568,FIRST,4,Intended,0.00167835
HG02570,FIRST,1,Intended,0.0346593
HG02570,FIRST,2,Intended,-0.00550777
HG02570,FIRST,3,Intended,-0.00145978
HG02570,FIRST,4,Intended,0.00273775
HG02571,FIRST,1,Intended,0.034171
HG02571,FIRST,2,Intended,-0.0055646
HG02571,FIRST,3,Intended,-0.000707045
HG02571,FIRST,4,Intended,0.00144172
HG02573,FIRST,1,Intended,0.0332105
HG02573,FIRST,2,Intended,-0.00425603
HG02573,FIRST,3,Intended,-0.000698278
HG02573,FIRST,4,Intended,0.00181693
HG02574,FIRST,1,Intended,0.0326143
HG02574,FIRST,2,Intended,-0.00522795
HG02574,FIRST,3,Intended,-0.00175116
HG02574,FIRST,4,Intended,0.000217117
HG02577,FIRST,1,Intended,0.0252989
HG02577,FIRST,2,Intended,0.00113523
HG02577,FIRST,3,Intended,-0.0013286
HG02577,FIRST,4,Intended,0.00508743
HG02580,FIRST,1,Intended,0.0286339
HG02580,FIRST,2,Intended,-0.0015131
HG02580,FIRST,3,Intended,-0.00162569
HG02580,FIRST,4,Intended,0.00194306
HG02582,FIRST,1,Intended,0.033351
HG02582,FIRST,2,Intended,-0.00389904
HG02582,FIRST,3,Intended,-0.000995441
HG02582,FIRST,4,Intended,0.00232158
HG02583,FIRST,1,Intended,0.0341521
HG02583,FIRST,2,Intended,-0.00547312
HG02583,FIRST,3,Intended,0.000553902
HG02583,FIRST,4,Intended,0.00169289
HG02585,FIRST,1,Intended,0.0342304
HG02585,FIRST,2,Intended,-0.00558955
HG02585,FIRST,3,Intended,0.00152944
HG02585,FIRST,4,Intended,0.000115567
HG02586,FIRST,1,Intended,0.0340314
HG02586,FIRST,2,Intended,-0.00567285
HG02586,FIRST,3,Intended,-0.00181045
HG02586,FIRST,4,Intended,0.00161764
HG02588,FIRST,1,Intended,0.0345765
HG02588,FIRST,2,Intended,-0.00509111
HG02588,FIRST,3,Intended,-0.000919085
HG02588,FIRST,4,Intended,0.0022488
HG02589,FIRST,1,Intended,0.0333545
HG02589,FIRST,2,Intended,-0.00520787
HG02589,FIRST,3,Intended,0.00052425
HG02589,FIRST,4,Intended,0.00168139
HG02594,FIRST,1,Intended,0.0333398
HG02594,FIRST,2,Intended,-0.00461987
HG02594,FIRST,3,Intended,-0.00117977
HG02594,FIRST,4,Intended,0.00157062
HG02595,FIRST,1,Intended,0.0344005
HG02595,FIRST,2,Intended,-0.00486387
HG02595,FIRST,3,Intended,0.000940037
HG02595,FIRST,4,Intended,0.00296865
HG02597,FIRST,1,Intended,-0.00976898
HG02597,FIRST,2,Intended,0.0143241
HG02597,FIRST,3,Intended,0.0259278
HG02597,FIRST,4,Intended,-0.0108287
HG02600,FIRST,1,Intended,-0.0105275
HG02600,FIRST,2,Intended,0.0078063
HG02600,FIRST,3,Intended,0.0347697
HG02600,FIRST,4,Intended,-0.0102773
HG02601,FIRST,1,Intended,-0.00981503
HG02601,FIRST,2,Intended,0.0101016
HG02601,FIRST,3,Intended,0.0308399
HG02601,FIRST,4,Intended,-0.0116023
HG02603,FIRST,1,Intended,-0.0099859
HG02603,FIRST,2,Intended,0.0125754
HG02603,FIRST,3,Intended,0.0295922
HG02603,FIRST,4,Intended,-0.00809565
HG02604,FIRST,1,Intended,-0.00992861
HG02604,FIRST,2,Intended,0.0122849
HG02604,FIRST,3,Intended,0.0241702
HG02604,FIRST,4,Intended,-0.0101647
HG02610,FIRST,1,Intended,0.0342605
HG02610,FIRST,2,Intended,-0.00506703
HG02610,FIRST,3,Intended,0.000907703
HG02610,FIRST,4,Intended,0.00136426
HG02611,FIRST,1,Intended,0.0342192
HG02611,FIRST,2,Intended,-0.00585991
HG02611,FIRST,3,Intended,0.000402458
HG02611,FIRST,4,Intended,0.00151734
HG02613,FIRST,1,Intended,0.032942
HG02613,FIRST,2,Intended,-0.00410085
HG02613,FIRST,3,Intended,0.00078361
HG02613,FIRST,4,Intended,0.00534275
HG02614,FIRST,1,Intended,0.0322087
HG02614,FIRST,2,Intended,-0.00302411
HG02614,FIRST,3,Intended,-0.00194074
HG02614,FIRST,4,Intended,0.00448687
HG02620,FIRST,1,Intended,0.033739
HG02620,FIRST,2,Intended,-0.00448499
HG02620,FIRST,3,Intended,-0.000438901
HG02620,FIRST,4,Intended,0.00304119
HG02621,FIRST,1,Intended,0.034222
HG02621,FIRST,2,Intended,-0.00524452
HG02621,FIRST,3,Intended,0.000546115
HG02621,FIRST,4,Intended,0.00202113
HG02623,FIRST,1,Intended,0.0343648
HG02623,FIRST,2,Intended,-0.00522464
HG02623,FIRST,3,Intended,-0.000820204
HG02623,FIRST,4,Intended,0.00482944
HG02624,FIRST,1,Intended,0.0346871
HG02624,FIRST,2,Intended,-0.00499588
HG02624,FIRST,3,Intended,0.00185192
HG02624,FIRST,4,Intended,0.00255657
HG02628,FIRST,1,Intended,0.0347473
HG02628,FIRST,2,Intended,-0.005615
HG02628,FIRST,3,Intended,0.000589371
HG02628,FIRST,4,Intended,0.00220004
HG02629,FIRST,1,Intended,0.0344186
HG02629,FIRST,2,Intended,-0.0053546
HG02629,FIRST,3,Intended,0.000333434
HG02629,FIRST,4,Intended,0.00286618
HG02634,FIRST,1,Intended,0.0340486
HG02634,FIRST,2,Intended,-0.00489914
HG02634,FIRST,3,Intended,-0.000249841
HG02634,FIRST,4,Intended,0.00237268
HG02635,FIRST,1,Intended,0.0337184
HG02635,FIRST,2,Intended,-0.00448348
HG02635,FIRST,3,Intended,0.000670202
HG02635,FIRST,4,Intended,0.0040134
HG02642,FIRST,1,Intended,0.033933
HG02642,FIRST,2,Intended,-0.0044533
HG02642,FIRST,3,Intended,0.00119543
HG02642,FIRST,4,Intended,0.00393797
HG02643,FIRST,1,Intended,0.0339756
HG02643,FIRST,2,Intended,-0.00475276
HG02643,FIRST,3,Intended,0.000109911
HG02643,FIRST,4,Intended,0.00218277
HG02645,FIRST,1,Intended,0.034454
HG02645,FIRST,2,Intended,-0.00634718
HG02645,FIRST,3,Intended,0.000614898
HG02645,FIRST,4,Intended,0.00058989
HG02646,FIRST,1,Intended,0.034354
HG02646,FIRST,2,Intended,-0.0055486
HG02646,FIRST,3,Intended,0.000342976
HG02646,FIRST,4,Intended,0.00163198
HG02648,FIRST,1,Intended,-0.0101848
HG02648,FIRST,2,Intended,0.0144704
HG02648,FIRST,3,Intended,0.0201954
HG02648,FIRST,4,Intended,-0.00839096
HG02649,FIRST,1,Intended,-0.0100892
HG02649,FIRST,2,Intended,0.0133583
HG02649,FIRST,3,Intended,0.0249774
HG02649,FIRST,4,Intended,-0.00779495
HG02651,FIRST,1,Intended,-0.0102249
HG02651,FIRST,2,Intended,0.0118843
HG02651,FIRST,3,Intended,0.0271014
HG02651,FIRST,4,Intended,-0.00902016
HG02652,FIRST,1,Intended,-0.0109692
HG02652,FIRST,2,Intended,0.0117482
HG02652,FIRST,3,Intended,0.0276146
HG02652,FIRST,4,Intended,-0.0105614
HG02654,FIRST,1,Intended,-0.00985171
HG02654,FIRST,2,Intended,0.0150154
HG02654,FIRST,3,Intended,0.024792
HG02654,FIRST,4,Intended,-0.00525497
HG02655,FIRST,1,Intended,-0.0104072
HG02655,FIRST,2,Intended,0.0140281
HG02655,FIRST,3,Intended,0.0243344
HG02655,FIRST,4,Intended,-0.00733552
HG02657,FIRST,1,Intended,-0.0111177
HG02657,FIRST,2,Intended,0.010079
HG02657,FIRST,3,Intended,0.0282607
HG02657,FIRST,4,Intended,-0.0130953
HG02658,FIRST,1,Intended,-0.0100934
HG02658,FIRST,2,Intended,0.0125966
HG02658,FIRST,3,Intended,0.0275507
HG02658,FIRST,4,Intended,-0.0100297
HG02660,FIRST,1,Intended,-0.012447
HG02660,FIRST,2,Intended,0.0116176
HG02660,FIRST,3,Intended,0.0278871
HG02660,FIRST,4,Intended,-0.0085986
HG02661,FIRST,1,Intended,-0.0101827
HG02661,FIRST,2,Intended,0.0100856
HG02661,FIRST,3,Intended,0.0278306
HG02661,FIRST,4,Intended,-0.01221
HG02666,FIRST,1,Intended,0.0343639
HG02666,FIRST,2,Intended,-0.00521245
HG02666,FIRST,3,Intended,-0.00071856
HG02666,FIRST,4,Intended,0.00119971
HG02667,FIRST,1,Intended,0.03426
HG02667,FIRST,2,Intended,-0.0061952
HG02667,FIRST,3,Intended,0.00167284
HG02667,FIRST,4,Intended,0.00229521
HG02675,FIRST,1,Intended,0.0349977
HG02675,FIRST,2,Intended,-0.00619599
HG02675,FIRST,3,Intended,0.000782728
HG02675,FIRST,4,Intended,0.00136794
HG02676,FIRST,1,Intended,0.0333461
HG02676,FIRST,2,Intended,-0.00509627
HG02676,FIRST,3,Intended,-0.00200037
HG02676,FIRST,4,Intended,0.0039141
HG02678,FIRST,1,Intended,0.0337213
HG02678,FIRST,2,Intended,-0.00494226
HG02678,FIRST,3,Intended,0.000857177
HG02678,FIRST,4,Intended,0.00308875
HG02679,FIRST,1,Intended,0.033668
HG02679,FIRST,2,Intended,-0.00443411
HG02679,FIRST,3,Intended,0.00166354
HG02679,FIRST,4,Intended,0.00158111
HG02681,FIRST,1,Intended,-0.00984983
HG02681,FIRST,2,Intended,0.0136786
HG02681,FIRST,3,Intended,0.0254038
HG02681,FIRST,4,Intended,-0.00429919
HG02682,FIRST,1,Intended,-0.0096493
HG02682,FIRST,2,Intended,0.0147024
HG02682,FIRST,3,Intended,0.0256929
HG02682,FIRST,4,Intended,-0.0037008
HG02684,FIRST,1,Intended,-0.00884343
HG02684,FIRST,2,Intended,0.00911444
HG02684,FIRST,3,Intended,0.0340526
HG02684,FIRST,4,Intended,-0.00966109
HG02685,FIRST,1,Intended,-0.0103281
HG02685,FIRST,2,Intended,0.00785045
HG02685,FIRST,3,Intended,0.0351668
HG02685,FIRST,4,Intended,-0.0102638
HG02687,FIRST,1,Intended,-0.00995233
HG02687,FIRST,2,Intended,0.00796141
HG02687,FIRST,3,Intended,0.039323
HG02687,FIRST,4,Intended,-0.0133667
HG02688,FIRST,1,Intended,-0.0107738
HG02688,FIRST,2,Intended,0.00826397
HG02688,FIRST,3,Intended,0.036828
HG02688,FIRST,4,Intended,-0.0149792
HG02690,FIRST,1,Intended,-0.0101856
HG02690,FIRST,2,Intended,0.0133599
HG02690,FIRST,3,Intended,0.0266496
HG02690,FIRST,4,Intended,-0.00926756
HG02691,FIRST,1,Intended,-0.0103037
HG02691,FIRST,2,Intended,0.0117468
HG02691,FIRST,3,Intended,0.0246146
HG02691,FIRST,4,Intended,-0.0114709
HG02694,FIRST,1,Intended,-0.0100911
HG02694,FIRST,2,Intended,0.015386
HG02694,FIRST,3,Intended,0.0268417
HG02694,FIRST,4,Intended,-0.00526262
HG02696,FIRST,1,Intended,-0.00928942
HG02696,FIRST,2,Intended,0.0111245
HG02696,FIRST,3,Intended,0.0299028
HG02696,FIRST,4,Intended,-0.00964754
HG02697,FIRST,1,Intended,-0.00976714
HG02697,FIRST,2,Intended,0.012937
HG02697,FIRST,3,Intended,0.0256905
HG02697,FIRST,4,Intended,-0.008103
HG02699,FIRST,1,Intended,-0.0103599
HG02699,FIRST,2,Intended,0.0138042
HG02699,FIRST,3,Intended,0.0228092
HG02699,FIRST,4,Intended,-0.00960539
HG02700,FIRST,1,Intended,-0.00980121
HG02700,FIRST,2,Intended,0.0113715
HG02700,FIRST,3,Intended,0.0263325
HG02700,FIRST,4,Intended,-0.00746186
HG02702,FIRST,1,Intended,0.0337278
HG02702,FIRST,2,Intended,-0.00496645
HG02702,FIRST,3,Intended,0.000436167
HG02702,FIRST,4,Intended,0.00227025
HG02703,FIRST,1,Intended,0.0335072
HG02703,FIRST,2,Intended,-0.00540562
HG02703,FIRST,3,Intended,-0.0015963
HG02703,FIRST,4,Intended,0.000879221
HG02715,FIRST,1,Intended,0.0346703
HG02715,FIRST,2,Intended,-0.00504174
HG02715,FIRST,3,Intended,-0.000589119
HG02715,FIRST,4,Intended,0.00143558
HG02716,FIRST,1,Intended,0.0346485
HG02716,FIRST,2,Intended,-0.00569704
HG02716,FIRST,3,Intended,-0.000813832
HG02716,FIRST,4,Intended,0.000999025
HG02721,FIRST,1,Intended,0.0345851
HG02721,FIRST,2,Intended,-0.00651238
HG02721,FIRST,3,Intended,-0.00178512
HG02721,FIRST,4,Intended,0.00128313
HG02722,FIRST,1,Intended,0.034129
