ID	质控结果	原因
G1808	通过	通过质控
G1810	通过	通过质控
G1812	不通过	mtDNA copy number<50（最低 38.336633）
G1813	通过	通过质控
G1817	通过	通过质控
G1819	不通过	mtDNA copy number<50（最低 47.885118）
G1824	通过	通过质控
G1825	通过	通过质控
G1829	通过	通过质控
G1830	通过	通过质控
G1832	通过	通过质控
G1835	通过	通过质控
G1840	通过	通过质控
G1843	通过	通过质控
G1844	通过	通过质控
G1845	通过	通过质控
G1847	通过	通过质控
G1850	通过	通过质控
G1852	通过	通过质控
G1857	通过	通过质控
G1859	通过	通过质控
G1860	通过	通过质控
G1863	通过	通过质控
G1864	通过	通过质控
G1867	通过	通过质控
G1868	通过	通过质控
G1879	通过	通过质控
G1884	通过	通过质控
G1885	通过	通过质控
G1888	通过	通过质控
G1889	通过	通过质控
G1891	通过	通过质控
G1894	通过	通过质控
G1896	通过	通过质控
G1898	通过	通过质控
G1906	通过	通过质控
G1908	通过	通过质控
G1911	通过	通过质控
G1916	通过	通过质控
G1926	通过	通过质控
G1927	通过	通过质控
G1930	通过	通过质控
G1933	通过	通过质控
G1935	通过	通过质控
G1939	通过	通过质控
G1941	通过	通过质控
G1942	通过	通过质控
G1944	通过	通过质控
G1945	通过	通过质控
G1946	通过	通过质控
G1950-1	通过	通过质控
G1951	通过	通过质控
G1952	通过	通过质控
G1956-2	通过	通过质控
G1957	通过	通过质控
G1961	通过	通过质控
G1967	通过	通过质控
G1968	通过	通过质控
G1971	不通过	污染率>0.02（最高 0.417340）
G1972	通过	通过质控
G1975	通过	通过质控
G1976	通过	通过质控
G1979	通过	通过质控
G1982	通过	通过质控
G1987	通过	通过质控
G1993-1	通过	通过质控
G1999-1	通过	通过质控
G2004	通过	通过质控
G2005	通过	通过质控
G2008	通过	通过质控
G2009	通过	通过质控
G2012	通过	通过质控
G2013	通过	通过质控
G2015	通过	通过质控
G2017	通过	通过质控
G2020-1	通过	通过质控
G2021-1	通过	通过质控
G2025	通过	通过质控
G2027	通过	通过质控
G2029	通过	通过质控
G2032	通过	通过质控
G2033-1	通过	通过质控
G2035-1	通过	通过质控
G2036	通过	通过质控
G2037	不通过	污染率>0.02（最高 0.419972）
G2042	通过	通过质控
G2043	通过	通过质控
G2044	通过	通过质控
G2046	通过	通过质控
G2047	通过	通过质控
G2051	通过	通过质控
G2053	通过	通过质控
G2057	通过	通过质控
G2058	通过	通过质控
G2062	通过	通过质控
G2066-1	通过	通过质控
G2068	通过	通过质控
G2069	通过	通过质控
G2072	不通过	污染率>0.02（最高 0.314586）
G2074	通过	通过质控
G2075	通过	通过质控
G2079	通过	通过质控
G2080	通过	通过质控
G2081	通过	通过质控
G2083	通过	通过质控
G2090	通过	通过质控
G2091	不通过	污染率>0.02（最高 0.252975）
G2095	通过	通过质控
G2097	通过	通过质控
G2105	通过	通过质控
G2108	通过	通过质控
G2114	通过	通过质控
G2119	通过	通过质控
G2121	通过	通过质控
G2138	通过	通过质控
G2141	不通过	污染率>0.02（最高 0.383693）
G2146	通过	通过质控
G2148	通过	通过质控
G2150	通过	通过质控
G2151	通过	通过质控
G2156	通过	通过质控
G2157	通过	通过质控
G2161	通过	通过质控
G2163	通过	通过质控
G2176	通过	通过质控
G2177	通过	通过质控
G2181	通过	通过质控
G2183	通过	通过质控
G2191-1	通过	通过质控
G2193	通过	通过质控
G2202	通过	通过质控
G2207	通过	通过质控
G2212	通过	通过质控
G2223	通过	通过质控
G2228-1	通过	通过质控
G2229	通过	通过质控
G2230	通过	通过质控
G2239	通过	通过质控
G2247	通过	通过质控
G2253	通过	通过质控
G2260	通过	通过质控
G2262	通过	通过质控
G2265	通过	通过质控
G2283	通过	通过质控
G2284	通过	通过质控
G2285	通过	通过质控
G2286	通过	通过质控
G2287	通过	通过质控
G2289	通过	通过质控
G2294	通过	通过质控
G2297	通过	通过质控
G2326	通过	通过质控
G2329	通过	通过质控
G2330	通过	通过质控
G2332	通过	通过质控
G2333-2	通过	通过质控
G2335-2	通过	通过质控
G2344	通过	通过质控
G2346	通过	通过质控
G2347	通过	通过质控
G2348	通过	通过质控
G2350	通过	通过质控
G2353	通过	通过质控
G2355	通过	通过质控
G2361	通过	通过质控
G2367	通过	通过质控
G2374	通过	通过质控
G2376	通过	通过质控
G2378-1	通过	通过质控
G2383	通过	通过质控
G2384	通过	通过质控
G2387	通过	通过质控
G2397	通过	通过质控
G2407	通过	通过质控
G2409-2	通过	通过质控
G2410-1	通过	通过质控
G2411	通过	通过质控
G2413	通过	通过质控
G2414	通过	通过质控
G2416	通过	通过质控
G2420	通过	通过质控
G2425	通过	通过质控
G2429	通过	通过质控
G2439	通过	通过质控
G2442	通过	通过质控
G2445	通过	通过质控
G2447	通过	通过质控
G2455	通过	通过质控
G2457-1	通过	通过质控
G2458	通过	通过质控
G2459	通过	通过质控
G2460	通过	通过质控
G2462	通过	通过质控
G2463	不通过	污染率>0.02（最高 0.404037）
G2465	通过	通过质控
G2469	通过	通过质控
G2470	通过	通过质控
G2473	通过	通过质控
G2474-2	通过	通过质控
G2488-2	通过	通过质控
G2489	通过	通过质控
G2491	通过	通过质控
G2500	通过	通过质控
G2503	通过	通过质控
G2513	通过	通过质控
G2515	不通过	污染率>0.02（最高 0.299571）
G2519	通过	通过质控
G2526	通过	通过质控
G2535	通过	通过质控
G2537	通过	通过质控
G2544	通过	通过质控
G2549	通过	通过质控
G2552	通过	通过质控
G2555	通过	通过质控
G2561	通过	通过质控
G2562	通过	通过质控
G2563	通过	通过质控
G2565	通过	通过质控
G2569	通过	通过质控
G2571	通过	通过质控
G2573	通过	通过质控
G2578	通过	通过质控
G2580	通过	通过质控
G2584	通过	通过质控
G2594	通过	通过质控
G2595	通过	通过质控
G2596	通过	通过质控
G2598	通过	通过质控
G2600	通过	通过质控
G2601	通过	通过质控
G2603	通过	通过质控
G2604	通过	通过质控
G2614-1	通过	通过质控
G2624	通过	通过质控
G2627	通过	通过质控
G2630	通过	通过质控
G2633-1	通过	通过质控
G2638	通过	通过质控
G2639	通过	通过质控
G2661	通过	通过质控
G2679	通过	通过质控
G2681	通过	通过质控
G2684	通过	通过质控
G2688-1	通过	通过质控
G2697	通过	通过质控
G2707	通过	通过质控
G2708	通过	通过质控
G2710	通过	通过质控
G2711	通过	通过质控
G2715	通过	通过质控
G2717	通过	通过质控
G2726	通过	通过质控
G2730	通过	通过质控
G2736	通过	通过质控
G2737	通过	通过质控
G2740	通过	通过质控
G2744	通过	通过质控
G2745	通过	通过质控
G2768	通过	通过质控
G2770	通过	通过质控
G2776	通过	通过质控
G2780	通过	通过质控
G2787	通过	通过质控
G2788	通过	通过质控
G2791	通过	通过质控
G2792	通过	通过质控
G2793	通过	通过质控
G2797D	通过	通过质控
G2799	通过	通过质控
G2818	通过	通过质控
G2823	通过	通过质控
G2829	通过	通过质控
G2844	通过	通过质控
G2849-1	通过	通过质控
G2850-1	通过	通过质控
G2851	通过	通过质控
G2853-1	通过	通过质控
G2854	通过	通过质控
G2856	通过	通过质控
G2857	通过	通过质控
G2859	通过	通过质控
G2870	通过	通过质控
G2878	通过	通过质控
G2879-1	通过	通过质控
G2880	通过	通过质控
G2884	通过	通过质控
G2905	通过	通过质控
G2906	通过	通过质控
G2908-1	通过	通过质控
G2915	通过	通过质控
G2928	通过	通过质控
G2930	通过	通过质控
G2937	通过	通过质控
G2941	通过	通过质控
G2945	通过	通过质控
G2951	通过	通过质控
G2954	通过	通过质控
G2957	通过	通过质控
G2963	通过	通过质控
G2966	通过	通过质控
G2969	通过	通过质控
G2971	通过	通过质控
G2976	通过	通过质控
G2978	通过	通过质控
G2979	通过	通过质控
G2980	通过	通过质控
G2982	通过	通过质控
G2986	通过	通过质控
G2987	通过	通过质控
G2989	通过	通过质控
G2990	通过	通过质控
G2994	通过	通过质控
G2997	通过	通过质控
G2998	通过	通过质控
G3001	通过	通过质控
G3002	通过	通过质控
G3003	通过	通过质控
G3008	通过	通过质控
G3013	通过	通过质控
G3014	通过	通过质控
G3017	通过	通过质控
G3018	通过	通过质控
G3020	通过	通过质控
G3021	通过	通过质控
G3025	通过	通过质控
G3026	通过	通过质控
G3027	通过	通过质控
G3028	通过	通过质控
G3030	通过	通过质控
G3034	通过	通过质控
G3035	通过	通过质控
G3042	通过	通过质控
G3046	通过	通过质控
G3050	通过	通过质控
G3051	通过	通过质控
G3052	通过	通过质控
G3056	通过	通过质控
G3057	通过	通过质控
G3061	通过	通过质控
G3062	通过	通过质控
G3063	通过	通过质控
G3070	通过	通过质控
G3071	通过	通过质控
G3072	通过	通过质控
G3079	通过	通过质控
G3086	通过	通过质控
G3090	通过	通过质控
G3091	通过	通过质控
G3092	通过	通过质控
G3094	通过	通过质控
G3096	通过	通过质控
G3101	通过	通过质控
G3103	通过	通过质控
G3109	通过	通过质控
G3111	通过	通过质控
G3119	通过	通过质控
G3125	通过	通过质控
G3129	通过	通过质控
G3130	通过	通过质控
G3131	通过	通过质控
G3132	通过	通过质控
G3135	通过	通过质控
G3136	通过	通过质控
G3140	通过	通过质控
G3141	通过	通过质控
G3142	通过	通过质控
G3144	通过	通过质控
G3146	通过	通过质控
G3147	通过	通过质控
G3157	通过	通过质控
G3167	通过	通过质控
G3168	通过	通过质控
G3171	通过	通过质控
G3172	通过	通过质控
G3175	通过	通过质控
G3176	通过	通过质控
G3178	通过	通过质控
G3180	通过	通过质控
G3181	通过	通过质控
G3184	通过	通过质控
G3185	通过	通过质控
G3186	通过	通过质控
G3187	通过	通过质控
G3191	通过	通过质控
G3195	通过	通过质控
G3201	通过	通过质控
G3202	通过	通过质控
G3203	通过	通过质控
G3204	通过	通过质控
G3205	通过	通过质控
G3208	通过	通过质控
G3218	通过	通过质控
G3231	通过	通过质控
G3233	通过	通过质控
G3242	通过	通过质控
G3247	通过	通过质控
G3256	通过	通过质控
G3257	通过	通过质控
G3263	通过	通过质控
G3267	通过	通过质控
G3268	通过	通过质控
G3270	通过	通过质控
G3273	通过	通过质控
G3283	通过	通过质控
G3285	通过	通过质控
G3286	通过	通过质控
G3288	通过	通过质控
G3294	通过	通过质控
G3296	通过	通过质控
G3297	通过	通过质控
G3299	通过	通过质控
G3301	通过	通过质控
G3303	通过	通过质控
G3306	通过	通过质控
G3309	通过	通过质控
G3311	通过	通过质控
G3313	通过	通过质控
G3314	通过	通过质控
G3317	通过	通过质控
G3319	通过	通过质控
G3322	通过	通过质控
G3324	通过	通过质控
G3330	通过	通过质控
G3336	通过	通过质控
G3343	通过	通过质控
G3344	通过	通过质控
G3346	通过	通过质控
G3348	通过	通过质控
G3357	通过	通过质控
G3363	通过	通过质控
G3366	通过	通过质控
G3370	通过	通过质控
G3373	通过	通过质控
G3376	通过	通过质控
G3378	通过	通过质控
G3379	通过	通过质控
G3383	通过	通过质控
G3384	通过	通过质控
G3392	通过	通过质控
G3393	通过	通过质控
G3394	通过	通过质控
G3395	通过	通过质控
G3398	通过	通过质控
G3399	通过	通过质控
G3407	通过	通过质控
G3408	通过	通过质控
G3412	通过	通过质控
G3417	通过	通过质控
G3418	通过	通过质控
G3421	通过	通过质控
G3426	通过	通过质控
G3429	通过	通过质控
G3431	通过	通过质控
G3432	通过	通过质控
G3437	通过	通过质控
G3441	通过	通过质控
G3446	通过	通过质控
G3449	通过	通过质控
G3456	通过	通过质控
G3464	通过	通过质控
G3467	通过	通过质控
G3470	通过	通过质控
G3475	通过	通过质控
G3483	通过	通过质控
G3486	通过	通过质控
G3487	通过	通过质控
G3500	通过	通过质控
G3506	通过	通过质控
G3508	不通过	mtDNA copy number<50（最低 32.697256）
G3512	通过	通过质控
G3515	通过	通过质控
G3524	通过	通过质控
G3525	通过	通过质控
G3527	通过	通过质控
G3534	通过	通过质控
G3537	通过	通过质控
G3538	通过	通过质控
G3551	通过	通过质控
G3552	通过	通过质控
G3553	通过	通过质控
G3554	通过	通过质控
G3556	通过	通过质控
G3559	通过	通过质控
G3561	通过	通过质控
G3569	通过	通过质控
G3572	通过	通过质控
G3576	通过	通过质控
G3577	通过	通过质控
G3589	通过	通过质控
G3596	通过	通过质控
G3601	通过	通过质控
G3603	通过	通过质控
G3607	通过	通过质控
G3610	通过	通过质控
G3612	通过	通过质控
G3613	通过	通过质控
G3616	通过	通过质控
G3617	通过	通过质控
G3622	通过	通过质控
G3623	通过	通过质控
G3624	通过	通过质控
G3626	通过	通过质控
G3629	通过	通过质控
G3631	通过	通过质控
G3632	通过	通过质控
G3633	通过	通过质控
G3640	通过	通过质控
G3641-1	通过	通过质控
G3643	通过	通过质控
G3648	通过	通过质控
G3650	通过	通过质控
G3652	通过	通过质控
G3657	通过	通过质控
G3663	通过	通过质控
G3667	通过	通过质控
G3675	通过	通过质控
G3676	通过	通过质控
G3677	通过	通过质控
G3678	通过	通过质控
G3682	通过	通过质控
G3683	通过	通过质控
G3684	通过	通过质控
